[+] Containers:
 |- [+] Container: /Game/LightIsGone/Maps/DumpingGroundMap
 |   |- [+] ActorDescs:
 |   |   |- Guid:011E1DDC44CD63CD039D06BDBCE56922 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_A8A1595BE53EAE2402_1432304178 Label:SM_Lamp6 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=24539.742 Y=9060.312 Z=8700.000), Max=(X=24560.258 Y=9279.688 Z=9370.751) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0
 |   |   |- Guid:6C93562B954C04A05A290DB591E0D259 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_1498774D5959061E02_1983062251 Label:SM_VendingMachine SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=27256.502 Y=-8385.319 Z=8649.645), Max=(X=27541.144 Y=-8126.693 Z=8942.783) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Map Models/Big Models FolderGuid:3C17C1981B49ABDEFDC467882B32164A
 |   |   |- Guid:6F3113FDD0474366B5F62F97A5FC4D68 BaseClass: NativeClass:/Script/Landscape.LandscapeStreamingProxy Name:LandscapeStreamingProxy_CDNULVOZ1E0V2ST87C58N7TLX_254_0_0_0 Label:LandscapeStreamingProxy_0_0_0 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-50800.000 Y=-50800.000 Z=8600.000), Max=(X=-25400.000 Y=-25400.000 Z=8800.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0
 |   |   |- Guid:72BCFB3A4992DF36D8A40092D05CA609 BaseClass: NativeClass:/Script/Engine.PointLight Name:PointLight_UAID_A8A1595BE53EAD2402_2064255996 Label:PointLight23 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=35610.000 Y=-720.000 Z=7188.000), Max=(X=39610.000 Y=3280.000 Z=11188.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:5E9395214E47CA570FAE4C8172020AFB FolderPath:Map Models/Illumination/StreetLamps/AltPath FolderGuid:A45FD304431D7A2617A0D29F6DE09F31
 |   |   |- Guid:7504812846E2772190D741B4CACA1B93 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_A8A1595BE53EAD2402_2058832993 Label:Street_lamp_5 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=34363.178 Y=4073.178 Z=8710.000), Max=(X=34416.822 Y=4126.822 Z=9146.332) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Map Models/Illumination/StreetLamps/AltPath FolderGuid:A45FD304431D7A2617A0D29F6DE09F31
 |   |   |- Guid:77B76AE5794D5F7CAA1FAE9A86CC4E65 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_1498774D5959031E02_1971339719 Label:SM_OldTable SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=38359.123 Y=-5350.522 Z=8674.865), Max=(X=38470.360 Y=-5259.991 Z=8756.821) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Map Models/Tiny Models FolderGuid:63F5B510484F3E6D5BE82F987568A839
 |   |   |- Guid:7F9C81B7A44E9E9D543745933061BCAB BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_1498774D5959031E02_1898697716 Label:SM_FuckedHouse1 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=30843.036 Y=-5838.211 Z=8279.884), Max=(X=33087.544 Y=-4185.284 Z=9216.947) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Map Models/Big Models FolderGuid:3C17C1981B49ABDEFDC467882B32164A
 |   |   |- Guid:80387B3E2E449EF21865AC9AF1E6E30C BaseClass: NativeClass:/Script/Landscape.LandscapeStreamingProxy Name:LandscapeStreamingProxy_CDNULVOZ1E0V2ST87C58N7TLX_254_0_3_0 Label:LandscapeStreamingProxy_0_3_0 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-50800.000 Y=25400.000 Z=8600.000), Max=(X=-25400.000 Y=50800.000 Z=8800.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0
 |   |   |- Guid:89F5A9BB437D31B7B65CCABFFAA107ED BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_A8A1595BE53EAA2402_1445381439 Label:SM_Lamp05a SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=20057.409 Y=-69.115 Z=10382.445), Max=(X=20397.005 Y=-28.896 Z=11052.849) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Map Models/Illumination/StreetLamps FolderGuid:9277C65545C83327BF81009AF03D41D5
 |   |   |- Guid:8A737ADECD4F089BDE19519AD5682A3A BaseClass: NativeClass:/Script/Engine.PointLight Name:PointLight_UAID_1498774D5959071E02_1828124440 Label:PointLight4 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=32205.456 Y=-6039.199 Z=8180.000), Max=(X=34205.456 Y=-4039.199 Z=10180.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:E33F76820541880D064D5B84AAB9CC1A FolderPath:Map Models/Illumination/StreetLamps FolderGuid:9277C65545C83327BF81009AF03D41D5
 |   |   |- Guid:8ECD08D05E4E55A9EBCE6099DC5C8C38 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_1498774D5959031E02_1283196707 Label:SM_Bag2 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=38640.805 Y=-5471.214 Z=8696.061), Max=(X=38729.237 Y=-5394.883 Z=8759.716) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Map Models/Tiny Models FolderGuid:63F5B510484F3E6D5BE82F987568A839
 |   |   |- Guid:8F7A3AF6594F1A96462EFCBB6492ABF2 BaseClass: NativeClass:/Script/Landscape.LandscapeStreamingProxy Name:LandscapeStreamingProxy_CDNULVOZ1E0V2ST87C58N7TLX_254_1_0_0 Label:LandscapeStreamingProxy_1_0_0 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-25400.000 Y=-50800.000 Z=8600.000), Max=(X=0.000 Y=-25400.000 Z=8800.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0
 |   |   |- Guid:9004346FD94B690150F6649482D60294 BaseClass: NativeClass:/Script/Engine.ExponentialHeightFog Name:ExponentialHeightFog_UAID_1498774D5959D81B02_1734109028 Label:ExponentialHeightFog SpatiallyLoaded:0 Bounds:IsValid=true, Min=(X=0.000 Y=0.000 Z=0.000), Max=(X=0.000 Y=0.000 Z=0.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Landscape and Sky FolderGuid:F2FE5CBFB449EA326B4DC8B27A01C5F3
 |   |   |- Guid:909744BF46A77C6E0E22649542BD9E26 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_A8A1595BE53EAD2402_1336677960 Label:Street_lamp_1 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=25453.178 Y=573.178 Z=8700.000), Max=(X=25506.822 Y=626.822 Z=9136.332) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Map Models/Illumination/StreetLamps/AltPath FolderGuid:A45FD304431D7A2617A0D29F6DE09F31
 |   |   |- Guid:97CEA28003472E4D818949926F723F0F BaseClass: NativeClass:/Script/Engine.PointLight Name:PointLight_UAID_1498774D5959091E02_2053826804 Label:PointLight7 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=26706.886 Y=-6600.000 Z=9345.345), Max=(X=28306.886 Y=-5000.000 Z=10945.345) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:1339DCF393497B040ACB3EB66668D73F FolderPath:Map Models/Illumination/StreetLamps FolderGuid:9277C65545C83327BF81009AF03D41D5
 |   |   |- Guid:991B9F8F9A41F05FFAEA36809FE9C4DB BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_1498774D5959071E02_1306475434 Label:SM_StreetLamp1 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=36427.497 Y=-7389.960 Z=10090.000), Max=(X=36472.503 Y=-7308.961 Z=10626.487) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Map Models/Illumination/StreetLamps FolderGuid:9277C65545C83327BF81009AF03D41D5
 |   |   |- Guid:999CED0BAF4D37D6159B3D94A62F2081 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_1498774D5959031E02_1720741712 Label:SM_CyberpunkChair SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=39309.612 Y=-6988.203 Z=8662.986), Max=(X=39502.872 Y=-6891.797 Z=8849.778) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Map Models/Tiny Models FolderGuid:63F5B510484F3E6D5BE82F987568A839
 |   |   |- Guid:9E2B3870E84669925A095BB323178BB5 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_1498774D5959071E02_1198371429 Label:SM_Table SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=39222.076 Y=-6511.711 Z=8680.139), Max=(X=39397.924 Y=-6348.289 Z=8761.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Map Models/Tiny Models FolderGuid:63F5B510484F3E6D5BE82F987568A839
 |   |   |- Guid:A0BCB46A4931B6896E24D0BF058D2927 BaseClass: NativeClass:/Script/Engine.PointLight Name:PointLight_UAID_A8A1595BE53EAB2402_1961996613 Label:PointLight16 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=25600.000 Y=3370.000 Z=8840.000), Max=(X=25700.000 Y=3470.000 Z=8940.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:BFEC5CAA417C023AE23D32AB27686BEA FolderPath:Map Models/Illumination FolderGuid:0785F1A6184277164944F6817871650D
 |   |   |- Guid:A41BFEC3224BC804B7B7368373015545 BaseClass: NativeClass:/Script/Landscape.LandscapeStreamingProxy Name:LandscapeStreamingProxy_CDNULVOZ1E0V2ST87C58N7TLX_254_1_1_0 Label:LandscapeStreamingProxy_1_1_0 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-25400.000 Y=-25400.000 Z=8600.000), Max=(X=0.000 Y=0.000 Z=8800.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0
 |   |   |- Guid:A8016D891D48311A958D9DBC9F58FCDD BaseClass: NativeClass:/Script/Engine.WorldDataLayers Name:WorldDataLayers Label:WorldDataLayers SpatiallyLoaded:0 Bounds:Invalid RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:1
 |   |   |- Guid:A8223B9E6E4830BC727696990087DEC4 BaseClass: NativeClass:/Script/Landscape.LandscapeStreamingProxy Name:LandscapeStreamingProxy_CDNULVOZ1E0V2ST87C58N7TLX_254_2_1_0 Label:LandscapeStreamingProxy_2_1_0 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=0.000 Y=-25400.000 Z=8600.000), Max=(X=25400.000 Y=0.000 Z=11447.656) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0
 |   |   |- Guid:A94C1EEB42A84850CCBF9B86ADC88A35 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_A8A1595BE53E692302_1313270936 Label:SM_Generator SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=23119.426 Y=-6720.154 Z=8707.218), Max=(X=23420.465 Y=-6439.755 Z=8890.605) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Map Models/Big Models FolderGuid:3C17C1981B49ABDEFDC467882B32164A
 |   |   |- Guid:ABD0EE724D12F1A44949798F929B678F BaseClass: NativeClass:/Script/Engine.PointLight Name:PointLight_UAID_A8A1595BE53E692302_1652006941 Label:PointLight10 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=22890.000 Y=-6980.000 Z=8350.000), Max=(X=24090.000 Y=-5780.000 Z=9550.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:B384EBBB492BD019C2EE678B8DA87BA6 FolderPath:Map Models/Illumination FolderGuid:0785F1A6184277164944F6817871650D
 |   |   |- Guid:AD81FD683D4416FD5665CBBE9AD00B02 BaseClass: NativeClass:/Script/Landscape.LandscapeStreamingProxy Name:LandscapeStreamingProxy_CDNULVOZ1E0V2ST87C58N7TLX_254_3_1_0 Label:LandscapeStreamingProxy_3_1_0 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=25400.000 Y=-25400.000 Z=8600.000), Max=(X=50800.000 Y=0.000 Z=11529.688) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0
 |   |   |- Guid:AF36B24A09475FC2BB36C3856413E781 BaseClass: NativeClass:/Script/Engine.PointLight Name:PointLight_UAID_1498774D5959071E02_1311824435 Label:PointLight3 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=36400.000 Y=-7380.000 Z=10490.000), Max=(X=36500.000 Y=-7280.000 Z=10590.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:991B9F8F9A41F05FFAEA36809FE9C4DB FolderPath:Map Models/Illumination/StreetLamps FolderGuid:9277C65545C83327BF81009AF03D41D5
 |   |   |- Guid:AFD297824C458061CFAE0697CC89FEC3 BaseClass: NativeClass:/Script/Engine.SpotLight Name:SpotLight_UAID_1498774D5959621D02_1846042372 Label:SpotLight SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=36812.609 Y=-7453.918 Z=6611.799), Max=(X=40076.127 Y=-4190.400 Z=9875.318) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:336DEC052242085BCA21EF8440CE5F24 FolderPath:Map Models/Illumination/StreetLamps FolderGuid:9277C65545C83327BF81009AF03D41D5
 |   |   |- Guid:B089DB25C74B200538F00EBE147B611A BaseClass: NativeClass:/Script/Landscape.LandscapeStreamingProxy Name:LandscapeStreamingProxy_CDNULVOZ1E0V2ST87C58N7TLX_254_1_3_0 Label:LandscapeStreamingProxy_1_3_0 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-25400.000 Y=25400.000 Z=8600.000), Max=(X=0.000 Y=50800.000 Z=8800.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0
 |   |   |- Guid:B0EE97CBDD4467065837FFAFCA1F9BB2 BaseClass: NativeClass:/Script/Engine.SpotLight Name:SpotLight_UAID_1498774D5959091E02_2056847805 Label:SpotLight6 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=25868.291 Y=-8098.133 Z=6035.143), Max=(X=30464.558 Y=-3501.867 Z=10631.410) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:1339DCF393497B040ACB3EB66668D73F FolderPath:Map Models/Illumination/StreetLamps FolderGuid:9277C65545C83327BF81009AF03D41D5
 |   |   |- Guid:B201086D9F4454C6931DE992EF389A76 BaseClass: NativeClass:/Script/Engine.SkyAtmosphere Name:SkyAtmosphere_UAID_1498774D5959D81B02_1733162026 Label:SkyAtmosphere SpatiallyLoaded:0 Bounds:IsValid=true, Min=(X=0.000 Y=0.000 Z=0.000), Max=(X=0.000 Y=0.000 Z=0.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Landscape and Sky FolderGuid:F2FE5CBFB449EA326B4DC8B27A01C5F3
 |   |   |- Guid:B384EBBB492BD019C2EE678B8DA87BA6 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_A8A1595BE53E692302_1555301938 Label:SM_Lamp1 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=23376.967 Y=-6433.033 Z=8720.000), Max=(X=23483.033 Y=-6326.967 Z=9113.750) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Map Models/Illumination FolderGuid:0785F1A6184277164944F6817871650D
 |   |   |- Guid:B4A112B8B6437C81397A3EB05895B3F8 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_1498774D5959071E02_1215173430 Label:SM_Chair2 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=39234.184 Y=-6378.091 Z=8700.139), Max=(X=39267.816 Y=-6344.356 Z=8745.462) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Map Models/Tiny Models FolderGuid:63F5B510484F3E6D5BE82F987568A839
 |   |   |- Guid:BBBDDE37224CDB81FD1012888CCC36CE BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_1498774D5959031E02_1840801714 Label:SM_Debris2 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=38823.921 Y=-7471.726 Z=8690.979), Max=(X=38984.763 Y=-7298.259 Z=8733.642) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Map Models/Tiny Models FolderGuid:63F5B510484F3E6D5BE82F987568A839
 |   |   |- Guid:BD4AFEE52A44B46BB307C0A88A91608C BaseClass: NativeClass:/Script/Landscape.LandscapeStreamingProxy Name:LandscapeStreamingProxy_CDNULVOZ1E0V2ST87C58N7TLX_254_2_0_0 Label:LandscapeStreamingProxy_2_0_0 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=0.000 Y=-50800.000 Z=8600.000), Max=(X=25400.000 Y=-25400.000 Z=8800.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0
 |   |   |- Guid:BFEC5CAA417C023AE23D32AB27686BEA BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_A8A1595BE53EAB2402_1945314611 Label:SM_Floodlight SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=25068.226 Y=2828.226 Z=8699.505), Max=(X=26251.774 Y=4011.774 Z=8898.849) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Map Models/Illumination FolderGuid:0785F1A6184277164944F6817871650D
 |   |   |- Guid:C15CF0F34F1EB0EFC92CD5B9B5E0FF58 BaseClass: NativeClass:/Script/Engine.PointLight Name:PointLight_UAID_A8A1595BE53E692302_1612423939 Label:PointLight8 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=22760.000 Y=-6980.000 Z=8410.000), Max=(X=23960.000 Y=-5780.000 Z=9610.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:B384EBBB492BD019C2EE678B8DA87BA6 FolderPath:Map Models/Illumination FolderGuid:0785F1A6184277164944F6817871650D
 |   |   |- Guid:C1C229573D4C37A38021C48C52F06189 BaseClass: NativeClass:/Script/Engine.PointLight Name:PointLight_UAID_1498774D5959081E02_1219675625 Label:PointLight6 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=30540.000 Y=-6990.000 Z=8920.000), Max=(X=31540.000 Y=-5990.000 Z=9920.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:54621840C447CBF8355FA9AB7E7ADA78 FolderPath:Map Models/Illumination/StreetLamps/AltPath FolderGuid:A45FD304431D7A2617A0D29F6DE09F31
 |   |   |- Guid:C759364E493EE4B9AD00128DDF0FE2E2 BaseClass: NativeClass:/Script/Engine.PointLight Name:PointLight_UAID_A8A1595BE53EAD2402_2072174998 Label:PointLight24 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=34667.383 Y=1763.112 Z=7910.825), Max=(X=38667.383 Y=5763.112 Z=11910.825) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:C97C6FD7473CF64601C7D5B6030D2B95 FolderPath:Map Models/Illumination/StreetLamps/AltPath FolderGuid:A45FD304431D7A2617A0D29F6DE09F31
 |   |   |- Guid:C97C6FD7473CF64601C7D5B6030D2B95 BaseClass: NativeClass:/Script/Engine.StaticMeshActor Name:StaticMeshActor_UAID_A8A1595BE53EAD2402_2072172997 Label:Street_lamp_7 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=36644.579 Y=3760.534 Z=9589.453), Max=(X=36821.101 Y=4125.374 Z=9911.015) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Map Models/Illumination/StreetLamps/AltPath FolderGuid:A45FD304431D7A2617A0D29F6DE09F31
 |   |   |- Guid:CD4EBB9E7D477F9B42357EB3D0973399 BaseClass: NativeClass:/Script/Landscape.LandscapeStreamingProxy Name:LandscapeStreamingProxy_CDNULVOZ1E0V2ST87C58N7TLX_254_3_0_0 Label:LandscapeStreamingProxy_3_0_0 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=25400.000 Y=-50800.000 Z=8600.000), Max=(X=50800.000 Y=-25400.000 Z=8800.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0
 |   |   |- Guid:D23481CD194F9971748CD3AF7669BB0A BaseClass: NativeClass:/Script/Engine.PointLight Name:PointLight_UAID_1498774D5959081E02_1201014624 Label:PointLight5 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=30730.000 Y=-6990.000 Z=8920.000), Max=(X=31730.000 Y=-5990.000 Z=9920.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:54621840C447CBF8355FA9AB7E7ADA78 FolderPath:Map Models/Illumination/StreetLamps/AltPath FolderGuid:A45FD304431D7A2617A0D29F6DE09F31
 |   |   |- Guid:D456FBD541CD1CE04654458E2EC47856 BaseClass: NativeClass:/Script/Engine.PointLight Name:PointLight_UAID_A8A1595BE53EAD2402_2038589990 Label:PointLight20 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=26438.000 Y=2100.000 Z=6770.000), Max=(X=30438.000 Y=6100.000 Z=10770.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:2584C2A249757AC907EA058233559059 FolderPath:Map Models/Illumination/StreetLamps/AltPath FolderGuid:A45FD304431D7A2617A0D29F6DE09F31
 |   |   |- Guid:D49F12DBF7492A6D240757BEACE9A972 BaseClass: NativeClass:/Script/Landscape.LandscapeStreamingProxy Name:LandscapeStreamingProxy_CDNULVOZ1E0V2ST87C58N7TLX_254_1_2_0 Label:LandscapeStreamingProxy_1_2_0 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=-25400.000 Y=0.000 Z=8600.000), Max=(X=0.000 Y=25400.000 Z=8800.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:1 ListedInSceneOutliner:1 IsMainWorldOnly:0
 |   |   |- Guid:D760294E534E905B8F32D19890AD26C7 BaseClass: NativeClass:/Script/Engine.PlayerStart Name:PlayerStart_UAID_1498774D5959D91B02_2000255199 Label:PlayerStart SpatiallyLoaded:0 Bounds:IsValid=true, Min=(X=38560.000 Y=-6550.000 Z=8710.000), Max=(X=38640.000 Y=-6470.000 Z=8894.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0
 |   |   |- Guid:D838C4F6104A0BDB75A55AA6DCC15AFA BaseClass: NativeClass:/Script/Engine.SkyLight Name:SkyLight_UAID_1498774D5959D81B02_1732176024 Label:SkyLight SpatiallyLoaded:0 Bounds:IsValid=true, Min=(X=0.000 Y=0.000 Z=0.000), Max=(X=0.000 Y=0.000 Z=0.000) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 FolderPath:Landscape and Sky FolderGuid:F2FE5CBFB449EA326B4DC8B27A01C5F3
 |   |   |- Guid:D84A7E4A4BAA3DD8A6E6509EAB163E31 BaseClass: NativeClass:/Script/Engine.PointLight Name:PointLight_UAID_A8A1595BE53EA92402_2127986257 Label:PointLight13 SpatiallyLoaded:1 Bounds:IsValid=true, Min=(X=18230.894 Y=-3460.000 Z=9995.761), Max=(X=18330.894 Y=-3360.000 Z=10095.761) RuntimeGrid:None EditorOnly:0 RuntimeOnly:0 HLODRelevant:0 ListedInSceneOutliner:1 IsMainWorldOnly:0 Parent:0B78131A4086F3407B375A83E72ED5B5 FolderPath:Map Models/Illumination/StreetLamps FolderGuid:9277C65545C83327BF81009AF03D41D5
